seed,rotation,criterion,rank_one_energy,lrv50,lrv_max,nsv_vector,nsv_sum,nsv_max,nsv_minmax
21005,1,C1,0.005594433899728579,0.16249490811303036,0.334141399105144,0.10194201261953552,0.05063299765365716,0.16288099928146738,0.15245317136972092
21005,1,C2,0.0020029443253827273,0.1264481402398968,0.27421710908191205,0.055454613264021305,0.025371002965668455,0.11623537233351519,0.14909677959138062
21005,1,C3,0.0019620038666297024,0.177902274418194,0.41556412831149186,0.05399050310124486,0.028053003187605324,0.08158228264956983,0.08158228264956983
21005,1,C4,0.004017879576668437,0.13173797328134448,0.3218212226387687,0.08159564195235619,0.036572507478325945,0.17211406554614783,0.18541493666052697
21005,1,C5,0.0021937428904507117,0.14625520717478202,0.32490705914013085,0.0694451684943528,0.03373488668500016,0.12620237791827008,0.12620237791827008
21005,1,C6,0.011327664404285231,0.23065744417693493,0.5152553977944885,0.1339827535850021,0.05753545196278642,0.25478640833153043,0.3921874085701298
21005,1,C7,0.0037477730631179096,0.17461577379404306,0.44988217476930364,0.07911558367627561,0.037017303853699404,0.1243772480209853,0.1902372333428911
21005,2,C1,0.005774895385175172,0.22232578581267579,0.5156769953858447,0.10569275064517815,0.05063299765425557,0.15424492899043588,0.1752213677531425
21005,2,C2,0.0020465347481165574,0.1826595778088699,0.4331647443014206,0.05742320564813516,0.02537100296586714,0.1286324836275362,0.18300587252724132
21005,2,C3,0.0023063592882409667,0.17054142071176281,0.5699219752415761,0.061706642539930245,0.033298066177683217,0.08974735359348923,0.08974735359348923
21005,2,C4,0.00437722911424876,0.11520419346164233,0.2578045544732771,0.08174043905318792,0.03657250747800154,0.17506030673554335,0.22639772247328901
21005,2,C5,0.002045458485297247,0.12314761776253483,0.24985959763998272,0.06825133903225679,0.03420723646324954,0.13525755926057412,0.13525755926057412
21005,2,C6,0.011533702409062263,0.22122088292719053,0.5196948614618088,0.1337143460769696,0.057535451962620075,0.24031386804787985,0.37378657684155153
21005,2,C7,0.003344302276841904,0.1566289000646415,0.3276804642150639,0.07644816062330963,0.03701730385393067,0.11600640451424886,0.15501539809625797
